Date,Rate_BRL,Rate_CHI,Bitcoin,Rate_COP
2015-07-31,3.4211,671.68,284.69,2880.45
2015-08-03,3.4508,679.56,283.89,2917.73
2015-08-04,3.4711,678.37,285.31,2923.25
2015-08-05,3.4851,682.33,282.83,2950.75
2015-08-06,3.5363,679.31,278.81,2938.68
2015-08-07,3.5071,677.34,279.66,2937.5
2015-08-10,3.4404,673.75,265.13,2908.69
2015-08-11,3.4745,681.68,266.21,2942.82
2015-08-12,3.4807,683.78,269.9,2939.5
2015-08-13,3.5187,685.93,265.37,2983.05
2015-08-14,3.482,684.45,266.56,2993.0
2015-08-17,3.481,690.13,257.88,2998.0
2015-08-18,3.4681,693.84,250.66,3003.57
2015-08-19,3.4926,697.35,227.11,3023.05
2015-08-20,3.4579,688.23,236.13,3062.34
2015-08-21,3.4998,698.17,233.14,3107.95
2015-08-24,3.5524,702.16,215.17,3237.38
2015-08-25,3.6172,702.96,226.0,3208.45
2015-08-26,3.5968,707.05,226.84,3261.7
2015-08-27,3.5526,693.63,227.01,3163.05
2015-08-28,3.5819,692.48,233.59,3075.74
2015-08-31,3.6198,691.97,230.41,3052.5
2015-09-01,3.6977,690.83,226.98,3112.25
2015-09-02,3.7609,691.6,229.2,3173.2
2015-09-03,3.7397,688.5,227.35,3108.73
2015-09-04,3.843,692.35,231.09,3126.07
2015-09-07,3.9029,695.06,240.78,3160.13
2015-09-08,3.8203,690.9,244.11,3114.12
2015-09-09,3.7792,689.09,239.48,3113.02
2015-09-10,3.8499,685.22,239.5,3051.0
2015-09-11,3.8735,688.13,239.9,3043.0
2015-09-14,3.8156,688.21,231.37,3027.85
2015-09-15,3.8625,685.25,229.79,3023.45
2015-09-16,3.8286,677.22,228.14,2966.29
2015-09-17,3.8986,679.14,233.23,2980.0
2015-09-18,3.9446,692.02,233.24,2985.0
2015-09-21,3.9851,684.76,227.48,3009.52
2015-09-22,4.0504,697.37,229.95,3072.32
2015-09-23,4.179,703.8,230.17,3117.05
2015-09-24,3.937,698.83,235.07,3107.0
2015-09-25,3.9765,701.56,234.61,3073.98
2015-09-28,4.1106,705.15,237.84,3121.08
2015-09-29,4.0608,703.33,237.23,3111.04
2015-09-30,3.9471,696.2,236.99,3087.42
2015-10-01,4.0098,696.49,237.95,3062.52
2015-10-02,3.9325,689.3,237.6,3018.8
2015-10-05,3.9115,683.77,239.61,2961.98
2015-10-06,3.8548,680.63,246.2,2913.71
2015-10-07,3.8857,679.4,245.09,2899.82
2015-10-08,3.784,679.85,243.84,2871.25
2015-10-09,3.7662,678.02,244.5,2869.5
2015-10-12,3.8808,684.81,245.99,2869.1
2015-10-13,3.8931,683.31,249.46,2910.82
2015-10-14,3.8126,681.45,253.76,2926.0
2015-10-15,3.7994,674.13,254.77,2894.0
2015-10-16,3.9253,675.02,260.48,2883.6
2015-10-19,3.8864,680.6,263.97,2919.25
2015-10-20,3.9053,687.87,270.37,2936.43
2015-10-21,3.9399,693.73,268.67,2960.95
2015-10-22,3.907,689.48,275.52,2904.11
2015-10-23,3.8771,686.78,278.12,2916.4
2015-10-26,3.9067,686.06,286.15,2928.0
2015-10-27,3.8884,688.65,295.44,2948.95
2015-10-28,3.9048,686.2,302.06,2919.2
2015-10-29,3.8489,688.75,313.52,2915.65
2015-10-30,3.8568,691.6,323.23,2896.7
2015-11-03,3.7694,688.63,395.0,2798.08
2015-11-04,3.8009,691.43,411.96,2837.0
2015-11-05,3.7802,694.75,403.09,2858.93
2015-11-06,3.7692,699.54,370.07,2891.4
2015-11-09,3.7993,702.75,376.64,2925.95
2015-11-10,3.7476,700.23,334.15,2942.1
2015-11-11,3.7609,698.4,307.53,2942.0
2015-11-12,3.771,701.83,326.5,3036.94
2015-11-13,3.8494,704.2,332.93,3075.25
2015-11-16,3.819,713.13,330.33,3076.16
2015-11-17,3.8138,711.4,336.11,3078.5
