Date,Rate_BRL,Rate_CHI,Gold,Rate_COP
2018-09-26,4.0345,663.03,1194.44,3000.0
2018-09-27,4.0128,660.01,1182.83,2990.0
2018-09-28,4.0493,656.85,1190.88,2972.0
2018-10-01,4.0187,656.65,1188.99,2996.13
2018-10-02,3.9406,658.55,1203.32,3016.65
2018-10-03,3.9022,661.03,1197.35,3015.88
2018-10-04,3.8743,675.35,1199.92,3034.82
2018-10-05,3.8393,677.33,1203.63,3031.15
2018-10-08,3.7792,681.59,1188.08,3045.63
2018-10-09,3.7152,682.3,1189.77,3060.56
2018-10-10,3.7564,685.75,1194.79,3094.0
2018-10-11,3.781,680.55,1224.09,3087.5
2018-10-12,3.7646,679.58,1217.05,3094.93
2018-10-16,3.7248,669.35,1224.95,3052.57
2018-10-17,3.6876,671.26,1222.29,3067.1
2018-10-18,3.7214,677.18,1225.81,3092.35
2018-10-19,3.7148,680.63,1226.49,3077.83
2018-10-22,3.687,683.06,1222.1,3085.65
2018-10-23,3.6944,684.25,1230.3,3119.27
2018-10-24,3.7345,688.88,1233.79,3165.63
2018-10-25,3.705,687.66,1232.17,3172.0
2018-10-26,3.6421,687.73,1233.53,3181.06
2018-10-29,3.7194,690.34,1229.42,3186.6
2018-10-30,3.6972,693.6,1222.93,3209.0
2018-10-31,3.7224,696.64,1214.76,3220.55
2018-11-01,3.6998,675.55,1233.43,3195.06
2018-11-02,3.798,675.55,1232.89,3183.38
2018-11-06,3.7635,679.53,1227.19,3150.2
2018-11-07,3.7381,676.32,1226.49,3141.39
2018-11-08,3.7608,676.38,1224.0,3144.19
2018-11-09,3.7303,684.8,1209.65,3179.48
2018-11-13,3.8103,692.02,1202.23,3189.65
2018-11-14,3.7848,682.81,1210.88,3202.07
2018-11-15,3.798,675.96,1213.36,3190.48
2018-11-16,3.739,670.83,1223.36,3167.43
2018-11-19,3.7598,668.43,1224.17,3175.6
2018-11-20,3.7645,671.46,1221.66,3198.25
2018-11-21,3.7975,667.6,1226.04,3190.13
2018-11-22,3.804,668.6,1228.64,3188.0
2018-11-23,3.828,675.65,1223.05,3227.52
2018-11-26,3.9337,676.8,1222.4,3244.6
2018-11-27,3.8772,675.29,1215.05,3250.33
2018-11-28,3.8544,675.23,1221.23,3275.85
2018-11-29,3.8525,669.57,1224.21,3238.48
2018-11-30,3.8663,672.55,1220.52,3234.25
2018-12-03,3.8447,668.75,1230.67,3196.72
2018-12-04,3.8493,667.65,1238.54,3176.8
2018-12-05,3.8654,672.85,1237.29,3162.43
2018-12-06,3.8821,678.52,1237.78,3187.06
2018-12-07,3.9079,675.13,1249.31,3153.81
2018-12-10,3.9229,680.3,1244.46,3189.85
2018-12-11,3.9003,682.81,1243.25,3186.46
2018-12-12,3.8531,677.75,1245.66,3169.8
2018-12-13,3.8909,681.77,1241.99,3179.0
2018-12-14,3.9135,685.1,1239.02,3196.43
2018-12-17,3.902,686.48,1245.85,3181.5
2018-12-18,3.9092,688.81,1249.42,3205.84
2018-12-19,3.8952,687.87,1243.08,3220.95
2018-12-20,3.8442,691.15,1259.86,3268.5
2018-12-21,3.9,692.38,1256.94,3292.0
2018-12-24,3.8924,688.75,1269.22,3296.75
2018-12-26,3.9281,693.52,1267.14,3284.0
2018-12-27,3.8759,697.76,1275.71,3279.07
2018-12-28,3.8767,693.6,1280.71,3253.0
2018-12-31,3.8745,683.73,1282.49,3249.75
2019-01-02,3.7859,697.48,1284.59,3238.35
2019-01-03,3.7594,695.5,1294.28,3244.0
2019-01-04,3.7155,682.35,1286.05,3192.57
2019-01-07,3.7327,679.91,1289.21,3208.56
2019-01-08,3.7139,680.17,1285.39,3165.96
2019-01-09,3.6808,676.98,1293.56,3127.93
2019-01-10,3.7118,675.78,1286.65,3136.25
2019-01-11,3.7136,674.56,1290.25,3152.78
2019-01-14,3.6976,673.15,1291.72,3140.75
2019-01-15,3.72,674.81,1289.51,3142.05
2019-01-16,3.7368,671.13,1293.67,3117.63
2019-01-17,3.746,671.15,1292.05,3133.3
2019-01-18,3.7544,669.33,1282.11,3124.75
2019-01-21,3.7601,672.48,1280.47,3121.66
2019-01-22,3.8047,671.93,1285.22,3145.77
2019-01-23,3.7593,672.61,1282.72,3146.1
2019-01-24,3.7708,670.83,1281.21,3171.35
2019-01-25,3.762,667.2,1305.25,3151.5
2019-01-28,3.7661,672.44,1303.36,3159.02
2019-01-29,3.7257,667.68,1311.79,3155.43
2019-01-30,3.6794,667.5,1319.91,3163.92
2019-01-31,3.6468,654.45,1321.25,3107.0
2019-02-01,3.6568,652.1,1317.98,3090.42
2019-02-04,3.6666,651.14,1312.25,3088.02
2019-02-05,3.6666,651.8,1315.32,3089.4
2019-02-06,3.7006,654.65,1306.6,3105.13
2019-02-07,3.7171,655.26,1310.11,3118.2
2019-02-08,3.732,658.83,1314.29,3116.2
2019-02-11,3.7558,663.05,1308.12,3139.7
2019-02-12,3.712,660.65,1310.8,3126.6
2019-02-13,3.7592,663.68,1306.27,3131.1
2019-02-14,3.7188,666.85,1312.57,3151.52
2019-02-15,3.7014,663.89,1322.49,3141.79
2019-02-18,3.7354,660.98,1326.89,3126.35
2019-02-19,3.7218,656.93,1340.94,3141.4
2019-02-20,3.7303,652.79,1338.44,3110.7
2019-02-21,3.7627,654.15,1323.63,3123.55
2019-02-22,3.747,651.05,1329.4,3105.75
2019-02-25,3.7476,649.57,1327.58,3105.55
2019-02-26,3.7489,649.05,1328.96,3083.45
2019-02-27,3.7295,650.81,1319.86,3071.18
2019-02-28,3.7568,654.63,1313.32,3080.38
2019-03-01,3.7786,658.47,1293.44,3096.13
2019-03-04,3.8464,658.83,1286.74,3093.71
2019-03-05,3.8464,656.93,1288.01,3099.93
2019-03-06,3.8393,659.15,1286.36,3106.2
2019-03-07,3.8759,665.74,1285.61,3143.35
2019-03-08,3.8658,671.47,1298.3,3174.5
2019-03-11,3.841,670.62,1293.35,3178.55
2019-03-12,3.8114,666.48,1301.58,3150.75
2019-03-13,3.817,668.69,1309.12,3145.52
2019-03-14,3.8447,671.17,1296.17,3144.65
2019-03-15,3.8144,668.79,1302.4,3124.08
2019-03-18,3.7917,665.88,1303.71,3102.54
2019-03-19,3.7891,665.69,1306.56,3094.65
2019-03-20,3.7763,665.97,1312.53,3092.59
2019-03-21,3.7932,669.53,1309.36,3082.08
2019-03-22,3.9065,680.0,1313.68,3126.06
2019-03-26,3.8754,680.75,1315.71,3145.52
2019-03-27,3.994,683.25,1309.55,3186.45
2019-03-28,3.901,683.32,1290.42,3191.0
2019-03-29,3.9205,679.7,1292.38,3186.0
2019-04-01,3.851,671.79,1287.72,3146.74
2019-04-02,3.8537,673.23,1292.46,3143.2
2019-04-03,3.8711,666.66,1289.93,3128.68
2019-04-04,3.8588,665.57,1292.21,3132.9
2019-04-05,3.8735,664.67,1291.76,3126.35
2019-04-08,3.8509,663.7,1297.48,3115.22
2019-04-09,3.8505,663.96,1304.1,3105.18
2019-04-10,3.8251,661.99,1307.99,3095.67
2019-04-11,3.8604,665.2,1292.52,3113.59
2019-04-12,3.8816,660.99,1290.43,3109.0
2019-04-15,3.8723,663.12,1287.95,3136.17
2019-04-16,3.9049,662.7,1276.79,3160.71
2019-04-17,3.9408,661.08,1273.98,3160.87
2019-04-18,3.9271,662.38,1275.82,3160.48
2019-04-22,3.9363,663.94,1274.99,3139.4
2019-04-23,3.9216,667.84,1272.42,3177.88
2019-04-24,3.9922,672.7,1275.76,3195.23
2019-04-25,3.9501,675.38,1277.17,3233.0
2019-04-26,3.9315,674.51,1286.16,3237.98
2019-04-29,3.9431,679.55,1279.9,3247.87
2019-04-30,3.921,676.7,1283.53,3233.95
2019-05-02,3.966,681.48,1270.69,3262.9
2019-05-03,3.938,677.89,1279.11,3240.52
2019-05-06,3.9697,678.38,1281.1,3254.1
2019-05-07,3.9705,684.88,1284.43,3297.0
2019-05-08,3.9286,684.18,1280.88,3290.09
2019-05-09,3.9472,684.77,1284.08,3278.0
2019-05-10,3.9537,686.53,1286.05,3274.25
2019-05-13,3.9937,693.56,1299.91,3274.3
2019-05-14,3.9762,690.88,1296.92,3284.72
2019-05-15,4.0017,690.9,1296.49,3296.2
2019-05-16,4.0449,693.7,1286.72,3290.14
2019-05-17,4.0991,695.72,1277.53,3290.27
2019-05-20,4.0966,696.22,1277.82,3341.81
2019-05-21,4.0392,693.28,1274.68,3344.45
2019-05-22,4.0402,697.12,1273.34,3335.85
2019-05-23,4.0408,696.87,1283.45,3378.2
2019-05-24,4.0227,694.59,1284.93,3358.77
2019-05-27,4.0422,698.61,1285.36,3358.68
2019-05-28,4.0253,707.18,1279.33,3379.55
2019-05-29,3.9732,705.77,1279.78,3352.8
2019-05-30,3.982,709.3,1288.65,3363.98
2019-05-31,3.9232,710.36,1305.58,3379.0
2019-06-04,3.8568,694.24,1325.52,3292.38
2019-06-05,3.8812,694.09,1330.32,3305.98
2019-06-06,3.8812,692.42,1335.33,3291.27
2019-06-07,3.8795,691.92,1340.86,3268.75
2019-06-10,3.8888,697.95,1327.98,3258.72
2019-06-11,3.8579,692.76,1326.84,3259.01
2019-06-12,3.8674,695.69,1333.58,3269.0
2019-06-13,3.8491,696.05,1342.31,3268.13
2019-06-14,3.8967,699.89,1341.7,3273.88
2019-06-17,3.8891,700.38,1339.66,3285.9
2019-06-18,3.8606,696.3,1346.61,3255.7
2019-06-19,3.8395,692.25,1360.38,3241.0
2019-06-20,3.8607,683.55,1388.44,3193.99
2019-06-21,3.8216,684.3,1399.63,3203.05
2019-06-25,3.8492,681.03,1423.44,3190.68
2019-06-26,3.8441,679.9,1409.0,3183.94
2019-06-27,3.8197,680.24,1409.78,3197.65
2019-06-28,3.8499,678.72,1409.55,3211.65
2019-07-02,3.8482,680.38,1418.65,3209.95
2019-07-03,3.8295,679.21,1418.78,3195.35
2019-07-04,3.8021,679.05,1416.08,3198.11
2019-07-05,3.8217,683.47,1399.45,3210.13
2019-07-08,3.8071,686.86,1395.53,3217.98
2019-07-09,3.791,689.69,1397.61,3218.5
2019-07-10,3.7543,686.16,1419.02,3206.5
2019-07-11,3.7547,681.52,1403.81,3199.35
2019-07-12,3.7369,679.37,1415.75,3192.9
2019-07-15,3.757,680.65,1414.13,3190.9
2019-07-16,3.7694,687.53,1406.23,3199.95
2019-07-17,3.765,682.06,1426.57,3185.25
2019-07-18,3.7215,684.14,1446.1,3176.5
2019-07-19,3.7492,686.83,1425.37,3173.4
2019-07-22,3.7406,688.77,1424.88,3175.88
2019-07-23,3.7749,693.04,1417.83,3188.57
2019-07-24,3.7755,690.35,1425.86,3198.8
2019-07-25,3.7792,696.08,1414.58,3217.58
2019-07-26,3.7775,694.93,1418.9,3237.55
2019-07-29,3.7818,697.21,1426.8,3285.01
2019-07-30,3.7908,701.3,1430.88,3302.82
2019-07-31,3.8148,697.1,1413.78,3280.19
2019-08-01,3.8404,705.42,1445.18,3340.85
2019-08-02,3.8895,713.16,1440.83,3384.5
2019-08-05,3.9773,720.7,1463.7,3456.41
2019-08-06,3.9618,715.93,1474.42,3428.23
2019-08-08,3.9198,709.26,1500.95,3369.32
2019-08-09,3.9418,711.53,1496.95,3395.5
2019-08-12,3.9845,714.06,1511.16,3426.76
2019-08-13,3.9671,705.15,1501.51,3412.98
2019-08-14,4.052,711.38,1516.36,3459.13
2019-08-15,3.9925,709.5,1523.29,3471.73
2019-08-16,4.0059,708.63,1513.52,3426.75
2019-08-20,4.0555,710.64,1507.2,3408.98
2019-08-21,4.027,711.09,1502.65,3377.6
2019-08-22,4.0713,713.62,1498.06,3390.5
2019-08-23,4.1223,718.16,1526.96,3423.0
2019-08-26,4.1569,719.81,1527.31,3444.77
2019-08-27,4.1305,722.34,1542.81,3469.98
2019-08-28,4.1682,722.43,1539.01,3477.05
2019-08-29,4.1706,721.22,1527.63,3439.08
2019-08-30,4.1453,721.7,1520.38,3442.35
2019-09-02,4.188,724.87,1529.29,3459.0
2019-09-03,4.1677,725.74,1547.1,3443.23
2019-09-04,4.0949,723.59,1552.55,3397.7
2019-09-05,4.1096,715.09,1519.05,3380.8
2019-09-06,4.0605,712.25,1506.82,3357.25
2019-09-09,4.0962,715.03,1499.13,3371.82
2019-09-10,4.0814,711.74,1485.78,3362.52
2019-09-11,4.0679,715.3,1497.2,3375.05
2019-09-12,4.062,709.72,1499.26,3366.6
2019-09-13,4.0871,707.17,1488.53,3363.5
2019-09-16,4.0804,709.18,1498.43,3364.48
2019-09-17,4.0775,714.25,1501.38,3385.48
2019-09-18,4.1109,715.65,1494.0,3373.75
2019-09-19,4.1673,715.65,1499.03,3384.75
2019-09-20,4.147,715.65,1516.9,3416.2
2019-09-23,4.1646,722.28,1522.24,3437.0
2019-09-24,4.1655,724.05,1531.87,3435.25
2019-09-25,4.148,727.65,1504.05,3431.52
2019-09-26,4.1691,727.13,1504.78,3448.38
2019-09-27,4.1597,726.78,1497.01,3459.8
2019-09-30,4.1562,728.41,1472.49,3477.03
2019-10-01,4.1594,728.82,1479.14,3496.1
2019-10-02,4.1297,725.53,1499.45,3497.36
2019-10-03,4.0815,717.5,1505.19,3450.55
2019-10-04,4.0561,715.8,1504.66,3436.0
2019-10-07,4.1074,718.16,1493.5,3452.48
2019-10-08,4.0953,724.7,1505.51,3453.45
2019-10-09,4.1098,724.15,1505.57,3467.75
2019-10-10,4.1083,718.15,1493.99,3459.13
2019-10-11,4.1098,710.4,1489.01,3431.02
2019-10-14,4.1263,712.55,1493.21,3431.46
2019-10-15,4.1803,716.24,1481.01,3451.7
2019-10-16,4.1544,717.07,1490.13,3459.27
2019-10-17,4.1641,712.08,1491.87,3451.5
2019-10-18,4.1127,711.84,1490.05,3425.65
2019-10-21,4.1296,727.1,1484.5,3448.52
2019-10-22,4.083,723.88,1487.68,3432.2
2019-10-23,4.0364,726.22,1492.12,3393.85
2019-10-24,4.0429,724.3,1503.98,3406.07
2019-10-25,4.0031,727.95,1504.63,3395.73
2019-10-28,3.9925,723.95,1492.51,3395.25
2019-10-29,3.9992,727.2,1487.72,3377.02
2019-10-30,3.992,738.58,1495.66,3389.65
2019-10-31,4.0183,740.5,1512.99,3379.55
2019-11-01,3.9914,740.5,1514.34,3325.7
2019-11-04,4.0173,740.15,1509.82,3339.19
2019-11-05,3.9926,748.5,1483.61,3311.93
2019-11-06,4.0748,741.13,1490.57,3338.0
2019-11-07,4.101,741.63,1468.48,3319.77
2019-11-08,4.1676,747.65,1459.0,3339.41
2019-11-11,4.1478,760.42,1455.86,3341.01
2019-11-12,4.1642,783.83,1456.32,3409.0
2019-11-13,4.1768,795.03,1463.58,3428.85
2019-11-14,4.1892,803.68,1471.4,3453.9
2019-11-15,4.16,777.34,1468.21,3426.23
2019-11-18,4.2087,772.77,1471.51,3442.27
2019-11-19,4.1994,786.85,1472.46,3439.5
2019-11-20,4.2032,795.47,1471.61,3442.7
2019-11-21,4.195,795.32,1464.41,3420.4
2019-11-22,4.196,798.99,1461.93,3425.0
2019-11-25,4.2276,795.64,1455.26,3435.15
2019-11-26,4.2386,799.27,1461.39,3475.95
2019-11-27,4.2592,818.99,1454.44,3509.02
2019-11-28,4.2119,828.61,1456.27,3513.0
2019-11-29,4.2372,810.47,1463.98,3516.93
2019-12-02,4.2169,803.38,1462.44,3508.77
2019-12-03,4.2049,802.85,1477.61,3504.4
2019-12-04,4.2069,791.2,1474.59,3471.0
2019-12-05,4.1873,783.28,1476.0,3458.45
2019-12-06,4.1394,778.23,1460.17,3425.13
2019-12-09,4.1399,775.79,1461.68,3418.88
2019-12-10,4.1455,778.9,1464.39,3405.35
2019-12-11,4.1179,769.67,1474.88,3376.3
2019-12-12,4.091,769.46,1469.8,3373.05
2019-12-13,4.1076,763.72,1476.33,3375.85
2019-12-16,4.0581,762.05,1476.18,3354.55
2019-12-17,4.0721,756.26,1476.22,3343.04
2019-12-18,4.0674,752.39,1475.4,3327.55
2019-12-19,4.0654,753.48,1478.8,3315.5
2019-12-20,4.0978,753.15,1478.22,3331.7
2019-12-23,4.0785,754.43,1485.79,3312.75
2019-12-24,4.0907,751.54,1499.41,3299.0
2019-12-26,4.0538,746.01,1511.53,3286.2
2019-12-27,4.0469,747.27,1510.56,3301.25
2019-12-30,4.0227,751.89,1515.16,3287.5
2019-12-31,4.0304,751.75,1517.27,3277.14
2020-01-02,4.024,750.97,1529.13,3255.95
2020-01-03,4.0588,756.19,1552.2,3263.95
2020-01-06,4.0644,772.4,1565.74,3262.05
2020-01-07,4.0658,769.09,1574.37,3273.0
2020-01-08,4.0649,761.55,1556.42,3246.88
2020-01-09,4.0898,767.22,1552.32,3255.98
2020-01-10,4.0981,772.09,1562.34,3271.95
2020-01-13,4.1425,775.36,1547.88,3269.45
2020-01-14,4.1319,771.38,1546.39,3286.52
2020-01-15,4.1831,775.09,1556.25,3298.9
2020-01-16,4.1839,775.92,1552.51,3322.4
2020-01-17,4.1616,772.66,1557.24,3332.0
2020-01-20,4.1873,769.51,1560.77,3332.52
2020-01-21,4.2136,773.37,1558.17,3353.52
2020-01-22,4.1805,772.01,1558.78,3332.38
2020-01-23,4.17,776.72,1562.94,3360.96
2020-01-24,4.1826,777.62,1571.53,3366.05
2020-01-27,4.2108,791.24,1582.06,3400.13
2020-01-28,4.1904,788.45,1567.17,3385.6
2020-01-29,4.225,791.62,1576.83,3389.05
2020-01-30,4.2472,796.15,1574.28,3414.75
2020-01-31,4.2829,800.49,1589.16,3420.65
2020-02-03,4.2469,788.79,1576.73,3395.75
2020-02-04,4.2546,781.56,1552.92,3361.45
2020-02-05,4.2412,778.22,1556.02,3362.48
2020-02-06,4.2825,783.85,1566.66,3380.15
2020-02-07,4.3175,790.86,1570.44,3414.45
2020-02-10,4.3255,795.85,1572.15,3453.7
2020-02-11,4.3302,792.64,1567.89,3420.43
2020-02-12,4.3529,790.07,1566.06,3388.63
2020-02-13,4.3537,795.4,1576.0,3376.52
2020-02-14,4.2915,791.38,1584.06,3392.1
2020-02-17,4.3277,793.17,1581.13,3397.77
2020-02-18,4.3622,796.9,1601.61,3407.73
2020-02-19,4.3639,798.89,1611.7,3391.07
2020-02-20,4.3904,806.74,1619.56,3403.5
2020-02-21,4.3885,802.71,1643.41,3381.61
2020-02-24,4.3468,807.88,1659.38,3432.47
2020-02-25,4.3468,811.33,1635.14,3430.44
2020-02-26,4.4496,810.22,1640.96,3451.74
2020-02-27,4.4911,814.97,1645.01,3476.44
2020-02-28,4.472,820.78,1585.69,3529.05
2020-03-02,4.4744,812.78,1589.44,3495.55
2020-03-03,4.5078,807.25,1640.9,3459.59
2020-03-04,4.5793,816.77,1636.93,3473.82
2020-03-05,4.6167,823.2,1672.23,3522.0
2020-03-06,4.6274,826.47,1673.83,3586.14
2020-03-09,4.722,842.14,1680.47,3792.83
2020-03-10,4.6428,835.85,1649.4,3795.93
2020-03-11,4.8152,835.8,1635.04,3849.96
2020-03-12,4.7955,853.83,1576.15,3951.57
2020-03-13,4.8345,838.0,1529.83,3981.25
2020-03-16,5.0004,854.6,1514.1,4090.0
2020-03-17,5.0092,848.43,1528.3,4022.8
2020-03-18,5.1089,867.52,1486.05,4100.77
2020-03-19,5.0961,862.0,1471.24,4106.38
2020-03-20,5.064,863.72,1498.65,4092.34
2020-03-24,5.0972,844.5,1632.32,4104.03
2020-03-25,5.0363,844.28,1616.9,4079.91
2020-03-26,5.0234,827.5,1631.34,3990.35
2020-03-27,5.1003,834.7,1628.16,4037.79
2020-03-30,5.1937,852.17,1622.51,4060.75
2020-03-31,5.2059,855.15,1577.18,4055.75
2020-04-01,5.25,861.32,1591.51,4063.5
2020-04-02,5.254,859.0,1613.99,4049.5
2020-04-03,5.3519,865.19,1620.81,4015.0
2020-04-06,5.2822,851.77,1660.97,3978.85
2020-04-07,5.2237,854.33,1647.72,3910.77
2020-04-08,5.1219,848.75,1646.14,3895.2
2020-04-13,5.2012,850.92,1715.34,3871.75
2020-04-14,5.1635,850.92,1726.97,3854.08
2020-04-15,5.238,853.8,1717.03,3892.78
2020-04-16,5.2342,853.11,1717.7,3931.11
2020-04-17,5.2349,854.22,1682.82,3940.98
2020-04-20,5.317,854.15,1695.65,3977.8
2020-04-21,5.338,858.83,1686.2,4047.6
2020-04-22,5.4579,857.19,1714.08,4032.16
2020-04-23,5.5358,858.83,1730.51,4022.77
2020-04-24,5.5822,858.8,1729.6,4043.2
2020-04-27,5.6509,859.68,1713.99,4060.55
2020-04-28,5.5004,845.4,1707.79,4042.31
2020-04-29,5.3365,835.05,1713.41,3924.3
2020-04-30,5.4866,835.58,1686.5,3942.86
2020-05-04,5.5441,836.47,1702.07,3988.38
2020-05-05,5.5788,834.08,1705.92,3933.23
2020-05-06,5.7179,839.3,1685.71,3965.09
2020-05-07,5.8361,834.85,1716.06,3924.38
2020-05-08,5.7347,826.9,1702.7,3893.9
2020-05-11,5.8189,824.02,1697.93,3898.13
2020-05-12,5.8863,822.45,1702.7,3881.85
2020-05-13,5.887,817.88,1716.28,3912.86
2020-05-14,5.8123,821.26,1730.3,3942.82
2020-05-15,5.8562,826.35,1743.67,3914.45
2020-05-18,5.7162,820.87,1732.55,3852.52
2020-05-19,5.7573,818.15,1745.05,3834.55
2020-05-20,5.6933,802.78,1748.18,3814.7
2020-05-21,5.5536,820.74,1727.0,3769.55
2020-05-22,5.5321,805.86,1734.68,3780.68
2020-05-26,5.3502,805.81,1710.58,3727.77
2020-05-27,5.2728,821.5,1709.47,3733.65
2020-05-28,5.409,808.13,1718.33,3699.4
2020-05-29,5.3363,806.63,1730.27,3732.0
2020-06-01,5.3663,793.78,1739.55,3718.97
2020-06-02,5.2026,780.36,1727.7,3636.63
2020-06-03,5.065,770.57,1699.67,3606.95
2020-06-04,5.1181,771.43,1714.01,3590.75
2020-06-05,4.9619,769.1,1685.06,3575.13
2020-06-08,4.8201,768.58,1698.53,3607.38
2020-06-09,4.901,770.0,1715.33,3657.38
2020-06-10,4.975,772.25,1738.7,3673.38
2020-06-11,5.1911,787.43,1727.7,3774.11
2020-06-12,5.0497,793.75,1730.75,3779.15
2020-06-16,5.2445,785.45,1726.53,3749.55
2020-06-17,5.2284,796.85,1726.95,3748.91
2020-06-18,5.3781,815.9,1722.93,3753.15
2020-06-19,5.3114,815.57,1743.87,3740.7
2020-06-23,5.1544,818.6,1768.41,3699.63
2020-06-24,5.3476,819.15,1761.17,3727.45
2020-06-25,5.3627,811.81,1763.79,3731.52
2020-06-26,5.4859,818.05,1771.29,3750.17
2020-06-30,5.4676,821.22,1780.96,3757.75
2020-07-01,5.3198,813.84,1770.09,3715.55
2020-07-02,5.3622,802.17,1775.38,3642.8
2020-07-03,5.3157,802.33,1775.95,3651.68
2020-07-06,5.3576,798.28,1784.68,3637.19
2020-07-07,5.3814,792.2,1794.86,3625.61
2020-07-08,5.3386,785.45,1808.89,3641.33
2020-07-09,5.3435,788.08,1803.55,3622.75
2020-07-10,5.3254,796.74,1798.7,3621.61
2020-07-13,5.4061,786.42,1802.76,3620.45
2020-07-14,5.3685,787.79,1809.36,3623.05
2020-07-15,5.3705,788.7,1810.29,3623.2
2020-07-16,5.3315,782.03,1797.16,3643.07
2020-07-17,5.3862,785.25,1810.42,3650.9
2020-07-21,5.1733,773.58,1841.91,3623.19
2020-07-22,5.1184,768.59,1871.41,3638.07
2020-07-23,5.2142,767.39,1887.44,3668.45
2020-07-24,5.2324,776.0,1902.02,3693.28
2020-07-27,5.1506,769.28,1942.24,3677.7
2020-07-28,5.157,767.05,1958.43,3724.9
2020-07-29,5.1695,756.13,1970.79,3705.97
2020-07-30,5.1552,759.53,1956.64,3723.53
2020-07-31,5.221,757.77,1975.86,3732.83
2020-08-03,5.322,761.06,1976.98,3768.9
2020-08-04,5.2865,771.47,2019.21,3780.49
2020-08-05,5.2936,777.22,2038.12,3776.23
2020-08-06,5.3325,772.2,2063.54,3741.5
2020-08-07,5.4384,787.68,2035.55,3772.64
2020-08-10,5.4813,802.88,2027.34,3774.4
2020-08-11,5.3813,792.63,1911.89,3741.4
2020-08-12,5.4307,792.7,1915.83,3758.25
2020-08-13,5.3702,792.72,1953.71,3771.45
2020-08-14,5.4231,798.03,1945.12,3792.27
2020-08-18,5.4679,795.05,2002.44,3782.8
2020-08-19,5.5573,783.59,1928.98,3758.04
2020-08-20,5.559,788.22,1947.26,3803.35
2020-08-21,5.6202,793.8,1940.48,3837.7
2020-08-24,5.6111,783.77,1928.88,3855.84
2020-08-25,5.5088,785.79,1928.18,3868.18
2020-08-26,5.6118,785.96,1954.46,3835.95
2020-08-27,5.5697,785.16,1929.54,3815.68
2020-08-28,5.3891,778.6,1964.83,3745.28
2020-08-31,5.4945,776.65,1967.8,3741.1
2020-09-01,5.3969,771.25,1970.18,3678.55
2020-09-02,5.3423,770.87,1942.92,3655.3
2020-09-03,5.2926,775.13,1930.91,3693.1
2020-09-04,5.3016,773.24,1933.94,3715.38
2020-09-08,5.3622,772.75,1932.03,3738.2
2020-09-09,5.3085,767.47,1946.84,3715.93
2020-09-10,5.3203,770.53,1946.09,3708.36
2020-09-11,5.3196,768.84,1940.55,3708.25
2020-09-14,5.2715,764.1,1956.86,3698.02
2020-09-15,5.2769,761.63,1954.15,3700.7
2020-09-16,5.2377,760.7,1959.26,3686.93
2020-09-17,5.2395,763.29,1944.44,3715.94
2020-09-18,5.3885,773.96,1950.86,3736.96
2020-09-21,5.4147,773.5,1912.51,3790.18
2020-09-22,5.4719,776.22,1900.21,3828.88
2020-09-23,5.5964,781.92,1863.34,3864.04
2020-09-24,5.5102,784.22,1868.07,3827.5
2020-09-25,5.5626,787.05,1861.58,3887.15
2020-09-28,5.6624,785.4,1881.48,3871.6
2020-09-29,5.6329,786.68,1898.07,3887.49
2020-09-30,5.6095,784.33,1885.82,3829.18
2020-10-01,5.6461,787.05,1906.01,3845.06
2020-10-02,5.6861,789.26,1899.84,3870.82
2020-10-05,5.5755,797.78,1913.53,3830.1
2020-10-06,5.5936,798.46,1878.18,3832.18
2020-10-07,5.6116,795.4,1887.42,3838.6
2020-10-08,5.601,798.78,1893.82,3839.34
2020-10-09,5.5327,797.22,1930.4,3826.52
2020-10-12,5.6265,788.21,1922.77,3825.98
2020-10-13,5.5709,797.55,1891.36,3862.07
2020-10-14,5.5926,799.07,1901.52,3837.26
2020-10-15,5.6145,802.92,1908.71,3849.49
2020-10-16,5.6462,795.8,1899.29,3849.48
2020-10-19,5.6104,786.4,1904.08,3844.7
2020-10-20,5.6059,786.88,1906.95,3821.65
2020-10-21,5.6064,782.04,1924.33,3768.84
2020-10-22,5.5916,778.65,1904.11,3785.48
2020-10-23,5.6191,776.73,1902.05,3788.34
2020-10-26,5.6247,775.5,1902.08,3814.09
2020-10-27,5.7062,771.04,1907.99,3810.48
2020-10-28,5.7491,773.75,1877.19,3835.55
2020-10-30,5.7451,773.87,1878.81,3870.94
2020-11-03,5.7523,754.88,1909.17,3820.1
2020-11-04,5.6648,757.5,1902.92,3815.03
2020-11-05,5.5402,755.95,1949.66,3764.57
2020-11-06,5.3772,753.82,1951.35,3722.51
2020-11-09,5.3803,756.05,1863.04,3648.6
2020-11-10,5.4129,756.63,1877.32,3628.98
2020-11-11,5.3998,756.36,1865.73,3632.38
2020-11-12,5.4575,756.13,1876.83,3643.18
2020-11-13,5.4635,767.25,1889.2,3639.63
2020-11-17,5.3246,764.88,1880.38,3638.99
2020-11-18,5.3631,757.67,1872.24,3644.92
2020-11-19,5.3087,757.7,1866.54,3649.12
2020-11-20,5.3893,760.92,1870.99,3641.75
2020-11-23,5.4337,770.8,1837.86,3644.82
2020-11-24,5.3752,772.86,1807.59,3639.71
2020-11-25,5.3167,770.0,1807.56,3620.26
2020-11-26,5.332,766.31,1815.8,3616.85
2020-11-27,5.3373,767.39,1787.79,3613.02
